PL25_00148	ref|WP_053071871.1|	67.530	579	162	6	12	573	1	570	0.0	764	type IV secretory system conjugative DNA transfer family protein [Ornithinibacillus contaminans]
PL25_00148	ref|WP_150441736.1|	74.730	463	117	0	13	475	3	465	0.0	756	type IV secretory system conjugative DNA transfer family protein [Niallia endozanthoxylica]
PL25_00148	ref|WP_394237452.1|	79.487	429	88	0	13	441	3	431	0.0	749	type IV secretory system conjugative DNA transfer family protein [Niallia oryzisoli]
PL25_00148	ref|WP_153834931.1|	75.615	447	107	1	12	458	1	445	0.0	742	type IV secretory system conjugative DNA transfer family protein [Gracilibacillus thailandensis]
PL25_00148	ref|WP_342021180.1|	73.767	446	115	1	12	457	1	444	0.0	717	type IV secretory system conjugative DNA transfer family protein [Caldifermentibacillus hisashii]
PL25_00148	ref|WP_343191741.1|	73.767	446	115	1	12	457	1	444	0.0	717	type IV secretory system conjugative DNA transfer family protein [Caldifermentibacillus hisashii]
PL25_00148	dbj|BES01338.1|	73.094	446	118	1	12	457	1	444	0.0	697	hypothetical protein CHN11BP863_38710 [Caldifermentibacillus hisashii]
PL25_00148	ref|WP_245891435.1|	67.300	474	150	1	15	488	13	481	0.0	678	type IV secretory system conjugative DNA transfer family protein [Planifilum fimeticola]
PL25_00148	ref|WP_413057064.1|	58.007	562	226	4	16	573	5	560	0.0	666	type IV secretory system conjugative DNA transfer family protein [Sporosarcina sp. 179-K 3D1 HS]
PL25_00148	ref|WP_269053141.1|	57.867	572	225	4	16	573	5	574	0.0	665	type IV secretory system conjugative DNA transfer family protein [Sporosarcina sp. G11-34]
PL25_00148	ref|WP_251695159.1|	57.645	569	212	5	16	573	5	555	0.0	665	type IV secretory system conjugative DNA transfer family protein [Sporosarcina luteola]
PL25_00148	ref|WP_381439766.1|	70.726	427	125	0	16	442	5	431	0.0	665	type IV secretory system conjugative DNA transfer family protein [Sporosarcina soli]
PL25_00148	ref|WP_413054090.1|	64.300	493	159	3	16	508	5	480	0.0	665	type IV secretory system conjugative DNA transfer family protein [Sporosarcina pasadenensis]
PL25_00148	ref|WP_482106381.1|	57.439	578	204	6	16	573	5	560	0.0	665	type IV secretory system conjugative DNA transfer family protein [Sporosarcina sp. Y838]
PL25_00148	ref|WP_482099636.1|	58.099	568	214	5	16	573	5	558	0.0	664	type IV secretory system conjugative DNA transfer family protein [Sporosarcina sp. Y352]
PL25_00148	ref|WP_251700415.1|	70.726	427	125	0	16	442	5	431	0.0	663	type IV secretory system conjugative DNA transfer family protein [Sporosarcina luteola]
PL25_00148	ref|WP_262173243.1|	57.923	568	212	6	16	573	5	555	0.0	663	type IV secretory system conjugative DNA transfer family protein [Saccharococcus sp. Marseille-Q5394]
PL25_00148	ref|WP_464380159.1|	71.296	432	123	1	12	442	1	432	0.0	662	type IV secretory system conjugative DNA transfer family protein [Gracilibacillus boraciitolerans]
PL25_00148	ref|WP_233192549.1|	57.192	584	220	10	16	573	3	582	0.0	661	type IV secretory system conjugative DNA transfer family protein [Sporosarcina sp. P2]
PL25_00148	ref|WP_255485285.1|	56.897	580	225	6	16	573	5	581	0.0	660	type IV secretory system conjugative DNA transfer family protein [Sporosarcina sp. BP05]
